python analyze_traffic.py --log-file logs/traffic_log_20250609_143649.csvtimestamp,flow_id,from_host,to_host,from_ip,to_ip,traffic_type,size_bytes,bandwidth_bps,latency_ms,duration_sec,packet_loss_pct,status,details,flow_start_time,flow_end_time
2025-06-09 13:42:01.608,flow_90,h6,h7,10.0.3.2,10.0.4.1,iperf,1572864,12600000,9.023,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 9.02ms",2025-06-09 13:42:01.608,2025-06-09 13:42:25.255
2025-06-09 13:41:46.075,flow_87,h1,h3,10.0.1.1,10.0.2.1,iperf,693248,5550000,28.841,20,0,SUCCESS,"Transfer: 677 KBytes, Bandwidth: 5.55 Mbits/sec | Latency: 28.84ms",2025-06-09 13:41:46.075,2025-06-09 13:42:33.117
2025-06-09 13:41:55.100,flow_89,h5,h3,10.0.3.1,10.0.2.1,iperf,458752,3670000,23.101,30,0,SUCCESS,"Transfer: 448 KBytes, Bandwidth: 3.67 Mbits/sec | Latency: 23.10ms",2025-06-09 13:41:55.100,2025-06-09 13:42:43.967
2025-06-09 13:42:44.695,flow_96,h3,h4,10.0.2.1,10.0.2.2,mtr,640,0,179.75,12.582412,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(179.8ms,0%loss) | small_pkt(178.7ms,0%loss) | large_pkt(180.2ms,0%loss) | rapid(180.4ms,0%loss) | Jitter: 0.9% | Successful: 4/4",2025-06-09 13:42:44.695,2025-06-09 13:42:57.278
2025-06-09 13:42:12.633,flow_92,h6,h3,10.0.3.2,10.0.2.1,iperf,458752,3670000,427.856,30,0,SUCCESS,"Transfer: 448 KBytes, Bandwidth: 3.67 Mbits/sec | Latency: 427.86ms",2025-06-09 13:42:12.633,2025-06-09 13:42:59.701
2025-06-09 13:42:25.159,flow_93,h7,h2,10.0.4.1,10.0.1.2,iperf,1572864,12600000,9.318,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 9.32ms",2025-06-09 13:42:25.159,2025-06-09 13:42:48.872
2025-06-09 13:42:34.175,flow_95,h2,h8,10.0.1.2,10.0.4.2,iperf,1572864,12600000,11.749,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 11.75ms",2025-06-09 13:42:34.175,2025-06-09 13:43:07.994
2025-06-09 13:42:10.124,flow_91,h5,h8,10.0.3.1,10.0.4.2,iperf,917504,7340000,8.045,30,0,SUCCESS,"Transfer: 896 KBytes, Bandwidth: 7.34 Mbits/sec | Latency: 8.04ms",2025-06-09 13:42:10.124,2025-06-09 13:43:14.116
2025-06-09 13:43:01.729,flow_98,h7,h8,10.0.4.1,10.0.4.2,iperf,455680,3650000,420.493,10,0,SUCCESS,"Transfer: 445 KBytes, Bandwidth: 3.65 Mbits/sec | Latency: 420.49ms",2025-06-09 13:43:01.729,2025-06-09 13:43:16.525
2025-06-09 13:42:29.666,flow_94,h2,h7,10.0.1.2,10.0.4.1,iperf,1174405,9440000,18.968,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 9.44 Mbits/sec | Latency: 18.97ms",2025-06-09 13:42:29.666,2025-06-09 13:43:18.056
2025-06-09 13:42:59.224,flow_97,h2,h3,10.0.1.2,10.0.2.1,ping,320,0,18.975,5,0,SUCCESS,"Packet Loss: 0%, RTT: 13.108/18.975/38.131/9.634 ms",2025-06-09 13:42:59.224,2025-06-09 13:43:22.079
2025-06-09 13:43:10.243,flow_99,h6,h8,10.0.3.2,10.0.4.2,mtr,640,0,173.53,12.571367,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(198.2ms,0%loss) | small_pkt(132.5ms,0%loss) | large_pkt(177.4ms,0%loss) | rapid(186.1ms,0%loss) | Jitter: 37.9% | Successful: 4/4",2025-06-09 13:43:10.243,2025-06-09 13:43:22.814
2025-06-09 13:43:20.270,flow_103,h5,h1,10.0.3.1,10.0.1.1,iperf,1174405,9440000,8.416,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 9.44 Mbits/sec | Latency: 8.42ms",2025-06-09 13:43:20.270,2025-06-09 13:43:33.851
2025-06-09 13:43:22.776,flow_104,h7,h2,10.0.4.1,10.0.1.2,mtr,640,0,7.81,11.894716,0.0,SUCCESS,"NetDiag: Excellent | Tests: basic(7.2ms,0%loss) | small_pkt(7.8ms,0%loss) | large_pkt(7.7ms,0%loss) | rapid(8.6ms,0%loss) | Jitter: 18.2% | Successful: 4/4",2025-06-09 13:43:22.776,2025-06-09 13:43:34.671
2025-06-09 13:43:25.283,flow_105,h5,h3,10.0.3.1,10.0.2.1,ping,320,0,18.414,5,0,SUCCESS,"Packet Loss: 0%, RTT: 12.635/18.414/35.687/8.709 ms",2025-06-09 13:43:25.283,2025-06-09 13:43:37.883
2025-06-09 13:43:35.797,flow_106,h7,h4,10.0.4.1,10.0.2.2,ping,320,0,7.843,5,0,SUCCESS,"Packet Loss: 0%, RTT: 7.661/7.843/8.220/0.198 ms",2025-06-09 13:43:35.797,2025-06-09 13:43:39.833
2025-06-09 13:43:15.258,flow_101,h8,h2,10.0.4.2,10.0.1.2,iperf,557056,4450000,155.612,20,0,SUCCESS,"Transfer: 544 KBytes, Bandwidth: 4.45 Mbits/sec | Latency: 155.61ms",2025-06-09 13:43:15.258,2025-06-09 13:43:46.451
2025-06-09 13:43:10.751,flow_100,h3,h8,10.0.2.1,10.0.4.2,iperf,1447034,11500000,193.966,30,0,SUCCESS,"Transfer: 1.38 MBytes, Bandwidth: 11.5 Mbits/sec | Latency: 193.97ms",2025-06-09 13:43:10.751,2025-06-09 13:43:44.610
2025-06-09 13:43:47.829,flow_110,h2,h6,10.0.1.2,10.0.3.2,ping,320,0,37.228,5,0,SUCCESS,"Packet Loss: 0%, RTT: 9.932/37.228/75.825/24.642 ms",2025-06-09 13:43:47.829,2025-06-09 13:43:51.848
2025-06-09 13:43:19.768,flow_102,h8,h2,10.0.4.2,10.0.1.2,mtr,640,0,119.54,32.545728,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(185.8ms,0%loss) | small_pkt(186.3ms,0%loss) | large_pkt(95.9ms,0%loss) | rapid(10.2ms,0%loss) | Jitter: 147.2% | Successful: 4/4",2025-06-09 13:43:19.768,2025-06-09 13:43:52.313
2025-06-09 13:43:52.838,flow_112,h2,h4,10.0.1.2,10.0.2.2,ping,320,0,23.304,5,0,SUCCESS,"Packet Loss: 0%, RTT: 20.376/23.304/25.732/1.797 ms",2025-06-09 13:43:52.838,2025-06-09 13:43:56.878
2025-06-09 13:43:38.802,flow_108,h7,h2,10.0.4.1,10.0.1.2,iperf,917504,7340000,9.17,20,0,SUCCESS,"Transfer: 896 KBytes, Bandwidth: 7.34 Mbits/sec | Latency: 9.17ms",2025-06-09 13:43:38.802,2025-06-09 13:44:03.512
2025-06-09 13:43:36.299,flow_107,h5,h7,10.0.3.1,10.0.4.1,iperf,1572864,12600000,7.534,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 7.53ms",2025-06-09 13:43:36.299,2025-06-09 13:44:03.513
2025-06-09 13:44:04.361,flow_115,h6,h8,10.0.3.2,10.0.4.2,mtr,640,0,16.29,11.943319,0.0,SUCCESS,"NetDiag: Fair | Tests: basic(11.7ms,0%loss) | small_pkt(13.9ms,0%loss) | large_pkt(20.0ms,0%loss) | rapid(19.6ms,0%loss) | Jitter: 50.5% | Successful: 4/4",2025-06-09 13:44:04.361,2025-06-09 13:44:16.305
2025-06-09 13:44:04.862,flow_116,h3,h7,10.0.2.1,10.0.4.1,mtr,640,0,7.7,11.938933,0.0,SUCCESS,"NetDiag: Excellent | Tests: basic(7.7ms,0%loss) | small_pkt(7.6ms,0%loss) | large_pkt(7.4ms,0%loss) | rapid(8.0ms,0%loss) | Jitter: 8.3% | Successful: 4/4",2025-06-09 13:44:04.862,2025-06-09 13:44:16.801
2025-06-09 13:43:41.308,flow_109,h4,h6,10.0.2.2,10.0.3.2,iperf,1572864,12600000,7.835,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 7.83ms",2025-06-09 13:43:41.308,2025-06-09 13:44:15.033
2025-06-09 13:44:18.397,flow_119,h3,h8,10.0.2.1,10.0.4.2,ping,320,0,17.248,5,0,SUCCESS,"Packet Loss: 0%, RTT: 16.370/17.248/18.035/0.549 ms",2025-06-09 13:44:18.397,2025-06-09 13:44:22.432
2025-06-09 13:43:52.336,flow_111,h5,h8,10.0.3.1,10.0.4.2,iperf,1572864,12600000,9.427,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 9.43ms",2025-06-09 13:43:52.336,2025-06-09 13:44:27.646
2025-06-09 13:43:53.341,flow_113,h4,h1,10.0.2.2,10.0.1.1,iperf,1174405,9440000,12.672,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 9.44 Mbits/sec | Latency: 12.67ms",2025-06-09 13:43:53.341,2025-06-09 13:44:28.623
2025-06-09 13:43:57.848,flow_114,h5,h2,10.0.3.1,10.0.1.2,mtr,640,0,11.72,39.727494,0.0,SUCCESS,"NetDiag: Fair | Tests: basic(8.3ms,0%loss) | small_pkt(10.0ms,0%loss) | large_pkt(10.2ms,0%loss) | rapid(18.4ms,0%loss) | Jitter: 86.6% | Successful: 4/4",2025-06-09 13:43:57.848,2025-06-09 13:44:37.575
2025-06-09 13:44:17.383,flow_117,h6,h7,10.0.3.2,10.0.4.1,iperf,1572864,12600000,8.013,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 8.01ms",2025-06-09 13:44:17.383,2025-06-09 13:44:41.546
2025-06-09 13:44:22.902,flow_120,h2,h4,10.0.1.2,10.0.2.2,iperf,1174405,9440000,23.544,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 9.44 Mbits/sec | Latency: 23.54ms",2025-06-09 13:44:22.902,2025-06-09 13:44:42.024
2025-06-09 13:44:43.441,flow_125,h4,h2,10.0.2.2,10.0.1.2,ping,320,0,23.395,5,0,SUCCESS,"Packet Loss: 0%, RTT: 19.344/23.395/27.243/2.551 ms",2025-06-09 13:44:43.441,2025-06-09 13:44:48.992
2025-06-09 13:44:42.939,flow_124,h4,h1,10.0.2.2,10.0.1.1,iperf,1174405,9440000,9.474,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 9.44 Mbits/sec | Latency: 9.47ms",2025-06-09 13:44:42.939,2025-06-09 13:44:59.039
2025-06-09 13:44:38.429,flow_123,h3,h5,10.0.2.1,10.0.3.1,iperf,1572864,12600000,7.645,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 7.64ms",2025-06-09 13:44:38.429,2025-06-09 13:45:02.055
2025-06-09 13:45:00.467,flow_127,h3,h5,10.0.2.1,10.0.3.1,ping,320,0,9.837,5,0,SUCCESS,"Packet Loss: 0%, RTT: 6.519/9.837/19.441/4.851 ms",2025-06-09 13:45:00.467,2025-06-09 13:45:06.076
2025-06-09 13:44:29.914,flow_122,h2,h7,10.0.1.2,10.0.4.1,iperf,1572864,12600000,15.63,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 15.63ms",2025-06-09 13:44:29.914,2025-06-09 13:45:12.231
2025-06-09 13:44:17.893,flow_118,h6,h4,10.0.3.2,10.0.2.2,iperf,1572864,12600000,23.464,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 23.46ms",2025-06-09 13:44:17.893,2025-06-09 13:45:13.654
2025-06-09 13:45:07.486,flow_129,h4,h7,10.0.2.2,10.0.4.1,mtr,640,0,95.01,12.209348,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(192.0ms,0%loss) | small_pkt(172.6ms,0%loss) | large_pkt(7.7ms,0%loss) | rapid(7.7ms,0%loss) | Jitter: 193.9% | Successful: 4/4",2025-06-09 13:45:07.486,2025-06-09 13:45:19.695
2025-06-09 13:45:02.974,flow_128,h3,h8,10.0.2.1,10.0.4.2,iperf,1174405,9440000,8.028,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 9.44 Mbits/sec | Latency: 8.03ms",2025-06-09 13:45:02.974,2025-06-09 13:45:19.657
2025-06-09 13:45:18.517,flow_131,h2,h6,10.0.1.2,10.0.3.2,ping,320,0,11.685,5,0,SUCCESS,"Packet Loss: 0%, RTT: 8.032/11.685/14.364/2.116 ms",2025-06-09 13:45:18.517,2025-06-09 13:45:22.558
2025-06-09 13:45:21.033,flow_132,h8,h5,10.0.4.2,10.0.3.1,mtr,640,0,179.64,12.590458,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(177.9ms,0%loss) | small_pkt(178.1ms,0%loss) | large_pkt(179.9ms,0%loss) | rapid(182.6ms,0%loss) | Jitter: 2.6% | Successful: 4/4",2025-06-09 13:45:21.033,2025-06-09 13:45:33.624
2025-06-09 13:44:29.413,flow_121,h6,h8,10.0.3.2,10.0.4.2,iperf,917504,7340000,12.603,20,0,SUCCESS,"Transfer: 896 KBytes, Bandwidth: 7.34 Mbits/sec | Latency: 12.60ms",2025-06-09 13:44:29.413,2025-06-09 13:45:33.807
2025-06-09 13:45:24.048,flow_134,h1,h5,10.0.1.1,10.0.3.1,mtr,640,0,7.8,11.892181,0.0,SUCCESS,"NetDiag: Excellent | Tests: basic(7.9ms,0%loss) | small_pkt(7.5ms,0%loss) | large_pkt(7.7ms,0%loss) | rapid(8.1ms,0%loss) | Jitter: 7.6% | Successful: 4/4",2025-06-09 13:45:24.048,2025-06-09 13:45:35.941
2025-06-09 13:45:35.070,flow_136,h6,h7,10.0.3.2,10.0.4.1,ping,320,0,10.673,5,0,SUCCESS,"Packet Loss: 0%, RTT: 8.461/10.673/12.498/1.779 ms",2025-06-09 13:45:35.070,2025-06-09 13:45:39.096
2025-06-09 13:45:14.006,flow_130,h3,h5,10.0.2.1,10.0.3.1,iperf,1572864,12600000,10.163,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 10.16ms",2025-06-09 13:45:14.006,2025-06-09 13:45:53.366
2025-06-09 13:44:49.951,flow_126,h2,h3,10.0.1.2,10.0.2.1,iperf,1572864,12600000,27.201,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 27.20ms",2025-06-09 13:44:49.951,2025-06-09 13:45:43.286
2025-06-09 13:45:21.540,flow_133,h4,h6,10.0.2.2,10.0.3.2,iperf,1572864,12600000,12.397,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 12.40ms",2025-06-09 13:45:21.540,2025-06-09 13:45:55.485
2025-06-09 13:45:34.567,flow_135,h7,h2,10.0.4.1,10.0.1.2,iperf,1572864,12600000,13.635,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 13.63ms",2025-06-09 13:45:34.567,2025-06-09 13:46:06.443
2025-06-09 13:45:37.576,flow_137,h4,h2,10.0.2.2,10.0.1.2,mtr,640,0,15.52,29.806557,0.0,SUCCESS,"NetDiag: Fair | Tests: basic(21.2ms,0%loss) | small_pkt(13.9ms,0%loss) | large_pkt(13.8ms,0%loss) | rapid(13.2ms,0%loss) | Jitter: 51.6% | Successful: 4/4",2025-06-09 13:45:37.576,2025-06-09 13:46:07.382
2025-06-09 13:45:40.084,flow_138,h7,h3,10.0.4.1,10.0.2.1,mtr,640,0,76.66,34.239798,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(194.8ms,0%loss) | small_pkt(93.6ms,0%loss) | large_pkt(10.2ms,0%loss) | rapid(8.1ms,0%loss) | Jitter: 243.7% | Successful: 4/4",2025-06-09 13:45:40.084,2025-06-09 13:46:14.324
2025-06-09 13:45:55.118,flow_140,h4,h3,10.0.2.2,10.0.2.1,mtr,640,0,0.41,24.364024,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(0.2ms,0%loss) | small_pkt(0.1ms,0%loss) | large_pkt(0.0ms,0%loss) | rapid(1.4ms,0%loss) | Jitter: 331.7% | Successful: 4/4",2025-06-09 13:45:55.118,2025-06-09 13:46:19.483
2025-06-09 13:46:08.154,flow_142,h2,h6,10.0.1.2,10.0.3.2,iperf,1174405,9440000,8.357,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 9.44 Mbits/sec | Latency: 8.36ms",2025-06-09 13:46:08.154,2025-06-09 13:46:21.728
2025-06-09 13:46:19.697,flow_145,h5,h2,10.0.3.1,10.0.1.2,ping,320,0,19.869,5,0,SUCCESS,"Packet Loss: 0%, RTT: 7.489/19.869/32.628/10.815 ms",2025-06-09 13:46:19.697,2025-06-09 13:46:23.714
2025-06-09 13:46:15.176,flow_144,h1,h3,10.0.1.1,10.0.2.1,iperf,1174405,9440000,9.071,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 9.44 Mbits/sec | Latency: 9.07ms",2025-06-09 13:46:15.176,2025-06-09 13:46:28.755
2025-06-09 13:45:57.626,flow_141,h8,h1,10.0.4.2,10.0.1.1,iperf,1572864,12600000,7.545,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 7.54ms",2025-06-09 13:45:57.626,2025-06-09 13:46:31.319
2025-06-09 13:46:31.228,flow_148,h6,h3,10.0.3.2,10.0.2.1,ping,320,0,8.611,5,0,SUCCESS,"Packet Loss: 0%, RTT: 7.929/8.611/9.804/0.643 ms",2025-06-09 13:46:31.228,2025-06-09 13:46:35.267
2025-06-09 13:46:08.655,flow_143,h8,h7,10.0.4.2,10.0.4.1,mtr,640,0,13.97,34.600134,0.0,SUCCESS,"NetDiag: Good | Tests: basic(15.9ms,0%loss) | small_pkt(13.1ms,0%loss) | large_pkt(12.7ms,0%loss) | rapid(14.2ms,0%loss) | Jitter: 22.5% | Successful: 4/4",2025-06-09 13:46:08.655,2025-06-09 13:46:43.256
2025-06-09 13:45:54.616,flow_139,h7,h4,10.0.4.1,10.0.2.2,iperf,1572864,12600000,7.971,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 7.97ms",2025-06-09 13:45:54.616,2025-06-09 13:46:48.829
2025-06-09 13:46:44.760,flow_151,h6,h4,10.0.3.2,10.0.2.2,mtr,640,0,13.21,11.907436,0.0,SUCCESS,"NetDiag: Good | Tests: basic(15.6ms,0%loss) | small_pkt(14.2ms,0%loss) | large_pkt(10.0ms,0%loss) | rapid(13.0ms,0%loss) | Jitter: 42.4% | Successful: 4/4",2025-06-09 13:46:44.760,2025-06-09 13:46:56.668
2025-06-09 13:46:51.274,flow_152,h6,h4,10.0.3.2,10.0.2.2,mtr,640,0,12.61,17.352045,0.0,SUCCESS,"NetDiag: Good | Tests: basic(12.7ms,0%loss) | small_pkt(10.9ms,0%loss) | large_pkt(12.3ms,0%loss) | rapid(14.6ms,0%loss) | Jitter: 29.6% | Successful: 4/4",2025-06-09 13:46:51.274,2025-06-09 13:47:08.626
2025-06-09 13:46:24.708,flow_147,h1,h6,10.0.1.1,10.0.3.2,iperf,1572864,12600000,254.68,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 254.68ms",2025-06-09 13:46:24.708,2025-06-09 13:47:12.352
2025-06-09 13:46:36.247,flow_150,h1,h5,10.0.1.1,10.0.3.1,mtr,640,0,8.59,41.962495,0.0,SUCCESS,"NetDiag: Excellent | Tests: basic(8.8ms,0%loss) | small_pkt(8.3ms,0%loss) | large_pkt(9.3ms,0%loss) | rapid(8.0ms,0%loss) | Jitter: 15.6% | Successful: 4/4",2025-06-09 13:46:36.247,2025-06-09 13:47:18.209
2025-06-09 13:46:57.787,flow_153,h6,h4,10.0.3.2,10.0.2.2,mtr,640,0,10.61,22.788987,0.0,SUCCESS,"NetDiag: Fair | Tests: basic(15.1ms,0%loss) | small_pkt(11.4ms,0%loss) | large_pkt(7.8ms,0%loss) | rapid(8.1ms,0%loss) | Jitter: 68.5% | Successful: 4/4",2025-06-09 13:46:57.787,2025-06-09 13:47:20.576
2025-06-09 13:47:10.334,flow_154,h7,h5,10.0.4.1,10.0.3.1,mtr,640,0,13.56,11.950458,0.0,SUCCESS,"NetDiag: Good | Tests: basic(11.8ms,0%loss) | small_pkt(12.3ms,0%loss) | large_pkt(14.0ms,0%loss) | rapid(16.2ms,0%loss) | Jitter: 32.9% | Successful: 4/4",2025-06-09 13:47:10.334,2025-06-09 13:47:22.285
2025-06-09 13:46:33.733,flow_149,h2,h7,10.0.1.2,10.0.4.1,iperf,1572864,12600000,21.992,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 21.99ms",2025-06-09 13:46:33.733,2025-06-09 13:47:20.576
2025-06-09 13:47:21.877,flow_157,h5,h8,10.0.3.1,10.0.4.2,ping,320,0,7.749,5,0,SUCCESS,"Packet Loss: 0%, RTT: 6.866/7.749/8.485/0.585 ms",2025-06-09 13:47:21.877,2025-06-09 13:47:25.900
2025-06-09 13:47:16.853,flow_155,h4,h6,10.0.2.2,10.0.3.2,iperf,1572864,12600000,8.359,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 8.36ms",2025-06-09 13:47:16.853,2025-06-09 13:47:42.190
2025-06-09 13:46:24.208,flow_146,h2,h7,10.0.1.2,10.0.4.1,iperf,1447034,11500000,25.04,30,0,SUCCESS,"Transfer: 1.38 MBytes, Bandwidth: 11.5 Mbits/sec | Latency: 25.04ms",2025-06-09 13:46:24.208,2025-06-09 13:47:50.815
2025-06-09 13:47:52.435,flow_162,h8,h2,10.0.4.2,10.0.1.2,ping,320,0,11.727,5,0,SUCCESS,"Packet Loss: 0%, RTT: 10.870/11.727/13.411/0.893 ms",2025-06-09 13:47:52.435,2025-06-09 13:47:56.461
2025-06-09 13:47:24.382,flow_158,h3,h8,10.0.2.1,10.0.4.2,iperf,1572864,12600000,7.167,30,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 7.17ms",2025-06-09 13:47:24.382,2025-06-09 13:47:59.532
2025-06-09 13:47:19.369,flow_156,h2,h1,10.0.1.2,10.0.1.1,mtr,640,0,0.1,45.620399,0.0,SUCCESS,"NetDiag: Fair | Tests: basic(0.2ms,0%loss) | small_pkt(0.1ms,0%loss) | large_pkt(0.1ms,0%loss) | rapid(0.1ms,0%loss) | Jitter: 93.0% | Successful: 4/4",2025-06-09 13:47:19.369,2025-06-09 13:48:04.990
2025-06-09 13:48:05.966,flow_165,h6,h3,10.0.3.2,10.0.2.1,ping,320,0,15.255,5,0,SUCCESS,"Packet Loss: 0%, RTT: 12.764/15.255/16.502/1.369 ms",2025-06-09 13:48:05.966,2025-06-09 13:48:09.997
2025-06-09 13:48:01.459,flow_164,h7,h6,10.0.4.1,10.0.3.2,iperf,1174405,9440000,61.335,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 9.44 Mbits/sec | Latency: 61.34ms",2025-06-09 13:48:01.459,2025-06-09 13:48:15.090
2025-06-09 13:47:43.923,flow_161,h5,h7,10.0.3.1,10.0.4.1,iperf,693248,5550000,20.391,20,0,SUCCESS,"Transfer: 677 KBytes, Bandwidth: 5.55 Mbits/sec | Latency: 20.39ms",2025-06-09 13:47:43.923,2025-06-09 13:48:07.607
2025-06-09 13:47:27.393,flow_160,h3,h5,10.0.2.1,10.0.3.1,iperf,1572864,12600000,7.729,20,0,SUCCESS,"Transfer: 1.50 MBytes, Bandwidth: 12.6 Mbits/sec | Latency: 7.73ms",2025-06-09 13:47:27.393,2025-06-09 13:48:19.663
2025-06-09 13:48:17.489,flow_168,h8,h2,10.0.4.2,10.0.1.2,ping,320,0,7.862,5,0,SUCCESS,"Packet Loss: 0%, RTT: 7.457/7.862/8.039/0.207 ms",2025-06-09 13:48:17.489,2025-06-09 13:48:21.515
2025-06-09 13:47:56.949,flow_163,h3,h8,10.0.2.1,10.0.4.2,ping,320,0,7.824,5,0,SUCCESS,"Packet Loss: 0%, RTT: 6.938/7.824/8.408/0.625 ms",2025-06-09 13:47:56.949,2025-06-09 13:48:23.697
2025-06-09 13:48:21.997,flow_169,h1,h3,10.0.1.1,10.0.2.1,ping,320,0,8.725,5,0,SUCCESS,"Packet Loss: 0%, RTT: 7.138/8.725/10.395/1.263 ms",2025-06-09 13:48:21.997,2025-06-09 13:48:26.032
2025-06-09 13:48:22.499,flow_170,h3,h5,10.0.2.1,10.0.3.1,ping,320,0,135.236,5,0,SUCCESS,"Packet Loss: 0%, RTT: 132.864/135.236/136.741/1.299 ms",2025-06-09 13:48:22.499,2025-06-09 13:48:27.850
2025-06-09 13:47:24.888,flow_159,h2,h3,10.0.1.2,10.0.2.1,iperf,1174405,9440000,22.65,10,0,SUCCESS,"Transfer: 1.12 MBytes, Bandwidth: 9.44 Mbits/sec | Latency: 22.65ms",2025-06-09 13:47:24.888,2025-06-09 13:48:34.761
2025-06-09 13:48:25.007,flow_171,h2,h8,10.0.1.2,10.0.4.2,ping,320,0,11.96,5,0,SUCCESS,"Packet Loss: 0%, RTT: 7.449/11.960/29.008/8.527 ms",2025-06-09 13:48:25.007,2025-06-09 13:48:38.785
2025-06-09 13:48:10.476,flow_166,h4,h5,10.0.2.2,10.0.3.1,iperf,458752,3670000,180.614,20,0,SUCCESS,"Transfer: 448 KBytes, Bandwidth: 3.67 Mbits/sec | Latency: 180.61ms",2025-06-09 13:48:10.476,2025-06-09 13:48:34.399
2025-06-09 13:48:27.511,flow_172,h5,h6,10.0.3.1,10.0.3.2,iperf,917504,7340000,128.25,10,0,SUCCESS,"Transfer: 896 KBytes, Bandwidth: 7.34 Mbits/sec | Latency: 128.25ms",2025-06-09 13:48:27.511,2025-06-09 13:48:41.313
2025-06-09 13:48:36.526,flow_174,h2,h4,10.0.1.2,10.0.2.2,ping,320,0,7.657,5,0,SUCCESS,"Packet Loss: 0%, RTT: 7.090/7.657/8.359/0.454 ms",2025-06-09 13:48:36.526,2025-06-09 13:48:42.813
2025-06-09 13:48:44.044,flow_177,h4,h8,10.0.2.2,10.0.4.2,ping,320,0,8.383,5,0,SUCCESS,"Packet Loss: 0%, RTT: 7.051/8.383/10.983/1.356 ms",2025-06-09 13:48:44.044,2025-06-09 13:48:48.509
2025-06-09 13:48:16.987,flow_167,h4,h1,10.0.2.2,10.0.1.1,mtr,640,0,16.97,33.361479,0.0,SUCCESS,"NetDiag: Fair | Tests: basic(20.7ms,0%loss) | small_pkt(22.6ms,0%loss) | large_pkt(16.8ms,0%loss) | rapid(7.8ms,0%loss) | Jitter: 87.3% | Successful: 4/4",2025-06-09 13:48:16.987,2025-06-09 13:48:50.349
2025-06-09 13:48:44.545,flow_178,h3,h2,10.0.2.1,10.0.1.2,mtr,640,0,11.91,13.914258,0.0,SUCCESS,"NetDiag: Poor | Tests: basic(7.7ms,0%loss) | small_pkt(7.8ms,0%loss) | large_pkt(7.7ms,0%loss) | rapid(24.4ms,0%loss) | Jitter: 140.3% | Successful: 4/4",2025-06-09 13:48:44.545,2025-06-09 13:48:58.460
2025-06-09 13:48:39.032,flow_175,h6,h7,10.0.3.2,10.0.4.1,iperf,917504,7340000,46.288,20,0,SUCCESS,"Transfer: 896 KBytes, Bandwidth: 7.34 Mbits/sec | Latency: 46.29ms",2025-06-09 13:48:39.032,2025-06-09 13:49:02.686
